Hit,Title,Artist,Featuring,Artist_Feat
0,My True Love / Leroy,Jack Scott,0,Jack Scott
0,Endless Sleep,Jody Reynolds,0,Jody Reynolds
0,Do You Want to Dance?,Bobby Freeman,0,Bobby Freeman
0,When,The Kalin Twins,0,The Kalin Twins
0,To Know Him Is to Love Him,The Teddy Bears,0,The Teddy Bears
0,April Love,Pat Boone,0,Pat Boone
0,Rebel-'Rouser,Duane Eddy,0,Duane Eddy
0,Oh Julie,The Crescendos,0,The Crescendos
0,The Stroll,The Diamonds,0,The Diamonds
0,Hard Headed Woman / Don't Ask Me Why,Elvis Presley,0,Elvis Presley
1,The Battle of New Orleans,Johnny Horton,0,Johnny Horton
1,Mack the Knife,Bobby Darin,0,Bobby Darin
1,Personality,Lloyd Price,0,Lloyd Price
1,Venus,Frankie Avalon,0,Frankie Avalon
1,Lonely Boy,Paul Anka,0,Paul Anka
1,Dream Lover,Bobby Darin,0,Bobby Darin
1,The Three Bells,The Browns,0,The Browns
1,Come Softly to Me,The Fleetwoods,0,The Fleetwoods
1,Kansas City,Wilbert Harrison,0,Wilbert Harrison
1,Mr. Blue,The Fleetwoods,0,The Fleetwoods
0,Sleep Walk,Santo & Johnny,0,Santo & Johnny
0,Put Your Head on My Shoulder,Paul Anka,0,Paul Anka
0,Stagger Lee,Lloyd Price,0,Lloyd Price
0,Donna,Ritchie Valens,0,Ritchie Valens
0,Pink Shoe Laces,Dodie Stevens,0,Dodie Stevens
0,Smoke Gets in Your Eyes,The Platters,0,The Platters
0,Charlie Brown,The Coasters,0,The Coasters
0,Quiet Village,Martin Denny,0,Martin Denny
0,My Heart Is an Open Book,Carl Dobkins Jr.,0,Carl Dobkins Jr.
0,(Till) I Kissed You,The Everly Brothers,0,The Everly Brothers
0,Sea of Love,Phil Phillips,0,Phil Phillips
0,The Happy Organ,Dave Cortez,0,Dave Cortez
0,I'm Gonna Get Married,Lloyd Price,0,Lloyd Price
0,Sorry (I Ran All the Way Home),The Impalas,0,The Impalas
0,A Teenager in Love,Dion and the Belmonts,0,Dion and the Belmonts
0,16 Candles,The Crests,0,The Crests
0,It's Just a Matter of Time,Brook Benton,0,Brook Benton
0,Lipstick on Your Collar,Connie Francis,0,Connie Francis
0,There Goes My Baby,The Drifters,0,The Drifters
0,A Big Hunk o' Love,Elvis Presley,0,Elvis Presley
0,Red River Rock,Johnny and the Hurricanes,0,Johnny and the Hurricanes
0,Waterloo,Stonewall Jackson,0,Stonewall Jackson
0,Lavender's Blue,Sammy Turner,0,Sammy Turner
0,(Now and Then There's) A Fool Such as I,Elvis Presley,0,Elvis Presley
0,Guitar Boogie Shuffle,The Virtues,0,The Virtues
0,Teen Beat,Sandy Nelson,0,Sandy Nelson
0,"Kookie, Kookie (Lend Me Your Comb)",Edd Byrnes & Connie Stevens,0,Edd Byrnes & Connie Stevens
0,Tragedy,Thomas Wayne,0,Thomas Wayne
0,My Happiness,Connie Francis,0,Connie Francis
0,Tallahassee Lassie,Freddy Cannon,0,Freddy Cannon
0,Tiger,Fabian,0,Fabian
0,Never Be Anyone Else But You,Ricky Nelson,0,Ricky Nelson
0,Don't You Know?,Della Reese,0,Della Reese
0,I Need Your Love Tonight,Elvis Presley,0,Elvis Presley
0,What a Diff'rence a Day Makes,Dinah Washington,0,Dinah Washington
0,The All American Boy,Bill Parsons,0,Bill Parsons
0,Primrose Lane,Jerry Wallace,0,Jerry Wallace
0,Alvin's Harmonica,The Chipmunks,0,The Chipmunks
0,Lonely Street,Andy Williams,0,Andy Williams
0,What'd I Say,Ray Charles,0,Ray Charles
0,Broken Hearted Melody,Sarah Vaughan,0,Sarah Vaughan
0,Only You (And You Alone),Franck Pourcel,0,Franck Pourcel
0,Gotta Travel On,Billy Grammer,0,Billy Grammer
0,Poison Ivy,The Coasters,0,The Coasters
0,Turn Me Loose,Fabian,0,Fabian
0,Lonely Teardrops,Jackie Wilson,0,Jackie Wilson
0,Hawaiian Wedding Song,Andy Williams,0,Andy Williams
0,Forty Miles of Bad Road,Duane Eddy,0,Duane Eddy
0,Just Ask Your Heart,Frankie Avalon,0,Frankie Avalon
0,Tell Him No,Travis and Bob,0,Travis and Bob
0,Frankie,Connie Francis,0,Connie Francis
0,I've Had It,The Bell Notes,0,The Bell Notes
0,I Cried a Tear,LaVern Baker,0,LaVern Baker
0,Enchanted,The Platters,0,The Platters
0,Since I Don't Have You,The Skyliners,0,The Skyliners
0,Peter Gunn Theme,Ray Anthony,0,Ray Anthony
0,The Chipmunk Song (Christmas Don't Be Late),The Chipmunks,0,The Chipmunks
0,I Want to Walk You Home,Fats Domino,0,Fats Domino
0,So Fine,The Fiestas,0,The Fiestas
0,Bobby Sox to Stockings,Frankie Avalon,0,Frankie Avalon
0,The Deck of Cards,Wink Martindale,0,Wink Martindale
0,A Lover's Question,Clyde McPhatter,0,Clyde McPhatter
0,I Only Have Eyes for You,The Flamingos,0,The Flamingos
0,It's Late,Ricky Nelson,0,Ricky Nelson
0,Petite Fleur,Chris Barber's Jazz Band,0,Chris Barber's Jazz Band
0,Tall Paul,Annette Funicello,0,Annette Funicello
0,The Tijuana Jail,The Kingston Trio,0,The Kingston Trio
0,Just a Little Too Much,Ricky Nelson,0,Ricky Nelson
0,Goodbye Baby,Jack Scott,0,Jack Scott
0,Along Came Jones,The Coasters,0,The Coasters
0,Three Stars,Tommy Dee & Carol Kay,0,Tommy Dee & Carol Kay
0,A Boy Without a Girl,Frankie Avalon,0,Frankie Avalon
0,Sweeter Than You,Ricky Nelson,0,Ricky Nelson
0,It Was I,Skip & Flip,0,Skip & Flip
0,"Goodbye Jimmy, Goodbye",Kathy Linden,0,Kathy Linden
0,Manhattan Spiritual,Reg Owen Orchestra,0,Reg Owen Orchestra
0,Endlessly,Brook Benton,0,Brook Benton
0,Heartaches by the Number,Guy Mitchell,0,Guy Mitchell
0,Sea Cruise,Frankie Ford,0,Frankie Ford
0,That's Why (I Love You So),Jackie Wilson,0,Jackie Wilson
0,You're So Fine,The Falcons,0,The Falcons
0,Kissin' Time,Bobby Rydell,0,Bobby Rydell
0,My Wish Came True,Elvis Presley,0,Elvis Presley
0,Morgen,Ivo Robić,0,Ivo Robić
0,Baby Talk,Jan and Dean,0,Jan and Dean
0,Take a Message to Mary,The Everly Brothers,0,The Everly Brothers
0,The Battle Hymn of the Republic,Mormon Tabernacle Choir,0,Mormon Tabernacle Choir
0,Bongo Rock,Preston Epps,0,Preston Epps
0,In the Mood,Ernie Fields,0,Ernie Fields
0,Seven Little Girls Sitting in the Back Seat,Paul Evans,0,Paul Evans
1,Theme from A Summer Place,Percy Faith,0,Percy Faith
1,He'll Have to Go,Jim Reeves,0,Jim Reeves
1,Cathy's Clown,The Everly Brothers,0,The Everly Brothers
1,Running Bear,Johnny Preston,0,Johnny Preston
1,Teen Angel,Mark Dinning,0,Mark Dinning
1,I'm Sorry,Brenda Lee,0,Brenda Lee
1,It's Now or Never,Elvis Presley,0,Elvis Presley
1,Handy Man,Jimmy Jones,0,Jimmy Jones
1,Stuck on You,Elvis Presley,0,Elvis Presley
1,The Twist,Chubby Checker,0,Chubby Checker
0,Everybody's Somebody's Fool,Connie Francis,0,Connie Francis
0,Wild One,Bobby Rydell,0,Bobby Rydell
0,Greenfields,The Brothers Four,0,The Brothers Four
0,What in the World's Come Over You,Jack Scott,0,Jack Scott
0,El Paso,Marty Robbins,0,Marty Robbins
0,Alley Oop,The Hollywood Argyles,0,The Hollywood Argyles
0,My Heart Has a Mind of Its Own,Connie Francis,0,Connie Francis
0,Sweet Nothin's,Brenda Lee,0,Brenda Lee
0,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,Brian Hyland,0,Brian Hyland
0,Only the Lonely,Roy Orbison,0,Roy Orbison
0,Where or When,Dion and the Belmonts,0,Dion and the Belmonts
0,Sixteen Reasons,Connie Stevens,0,Connie Stevens
0,Puppy Love,Paul Anka,0,Paul Anka
0,Why,Frankie Avalon,0,Frankie Avalon
0,"Walk, Don't Run",The Ventures,0,The Ventures
0,Save the Last Dance for Me,The Drifters,0,The Drifters
0,Baby (You've Got What It Takes),Dinah Washington & Brook Benton,0,Dinah Washington & Brook Benton
0,Sink the Bismarck,Johnny Horton,0,Johnny Horton
0,Chain Gang,Sam Cooke,0,Sam Cooke
0,Let It Be Me,The Everly Brothers,0,The Everly Brothers
0,Good Timin',Jimmy Jones,0,Jimmy Jones
0,Beyond the Sea,Bobby Darin,0,Bobby Darin
0,"Go, Jimmy, Go",Jimmy Clanton,0,Jimmy Clanton
0,Night,Jackie Wilson,0,Jackie Wilson
0,Burning Bridges,Jack Scott,0,Jack Scott
0,The Big Hurt,Toni Fisher,0,Toni Fisher
0,Because They're Young,Duane Eddy,0,Duane Eddy
0,Lonely Blue Boy,Conway Twitty,0,Conway Twitty
0,Pretty Blue Eyes,Steve Lawrence,0,Steve Lawrence
0,Way Down Yonder in New Orleans,Freddy Cannon,0,Freddy Cannon
0,Paper Roses,Anita Bryant,0,Anita Bryant
0,Mr. Custer,Larry Verne,0,Larry Verne
0,I Want to Be Wanted,Brenda Lee,0,Brenda Lee
0,Mule Skinner Blues,The Fendermen,0,The Fendermen
0,Cradle of Love,Johnny Preston,0,Johnny Preston
0,You Got What It Takes,Marv Johnson,0,Marv Johnson
0,"Please Help Me, I'm Falling",Hank Locklin,0,Hank Locklin
0,Love You So,Ron Holden,0,Ron Holden
0,Finger Poppin' Time,Hank Ballard & The Midnighters,0,Hank Ballard & The Midnighters
0,Harbor Lights,The Platters,0,The Platters
0,Let the Little Girl Dance,Billy Bland,0,Billy Bland
0,He'll Have to Stay,Jeanne Black,0,Jeanne Black
0,Theme from The Apartment,Ferrante & Teicher,0,Ferrante & Teicher
0,Volare,Bobby Rydell,0,Bobby Rydell
0,A Million to One,Jimmy Charles,0,Jimmy Charles
0,The Village of St. Bernadette,Andy Williams,0,Andy Williams
0,White Silver Sands,Bill Black's Combo,0,Bill Black's Combo
0,The Old Lamp-Lighter,The Browns,0,The Browns
0,Devil or Angel,Bobby Vee,0,Bobby Vee
0,Down by the Station,The Four Preps,0,The Four Preps
0,Forever,The Little Dippers,0,The Little Dippers
0,Image of a Girl,The Safaris & The Phantom's Band,0,The Safaris & The Phantom's Band
0,Kiddio,Brook Benton,0,Brook Benton
0,Mission Bell,Donnie Brooks,0,Donnie Brooks
0,I Love the Way You Love,Marv Johnson,0,Marv Johnson
0,It's Time to Cry,Paul Anka,0,Paul Anka
0,Tell Laura I Love Her,Ray Peterson,0,Ray Peterson
0,Mama,Connie Francis,0,Connie Francis
0,Footsteps,Steve Lawrence,0,Steve Lawrence
0,So Sad,The Everly Brothers,0,The Everly Brothers
0,That's All You Gotta Do,Brenda Lee,0,Brenda Lee
0,Walking to New Orleans,Fats Domino,0,Fats Domino
0,Among My Souvenirs,Connie Francis,0,Connie Francis
0,Swingin' School,Bobby Rydell,0,Bobby Rydell
0,A Rockin' Good Way (To Mess Around and Fall in Love),Dinah Washington & Brook Benton,0,Dinah Washington & Brook Benton
0,Stairway to Heaven,Neil Sedaka,0,Neil Sedaka
0,My Home Town,Paul Anka,0,Paul Anka
0,Georgia on My Mind,Ray Charles,0,Ray Charles
0,Cherry Pie,Skip and Flip,0,Skip and Flip
0,Wonderful World,Sam Cooke,0,Sam Cooke
0,Tracy's Theme,Spencer Ross,0,Spencer Ross
0,Lady Luck,Lloyd Price,0,Lloyd Price
0,Step by Step,The Crests,0,The Crests
0,Happy-Go-Lucky Me,Paul Evans,0,Paul Evans
0,Young Emotions,Ricky Nelson,0,Ricky Nelson
0,Dreamin',Johnny Burnette,0,Johnny Burnette
0,Poetry in Motion,Johnny Tillotson,0,Johnny Tillotson
0,O Dio Mio,Annette Funicello,0,Annette Funicello
0,You Talk Too Much,Joe Jones,0,Joe Jones
0,Beatnik Fly,Johnny and the Hurricanes,0,Johnny and the Hurricanes
0,When Will I Be Loved,The Everly Brothers,0,The Everly Brothers
0,Let's Think About Living,Bob Luman,0,Bob Luman
0,My Little Corner of the World,Anita Bryant,0,Anita Bryant
0,Doggin' Around,Jackie Wilson,0,Jackie Wilson
0,Little Bitty Girl,Bobby Rydell,0,Bobby Rydell
0,Money (That's What I Want),Barrett Strong,0,Barrett Strong
0,Stay,Maurice Williams and the Zodiacs,0,Maurice Williams and the Zodiacs
0,Lonely Weekends,Charlie Rich,0,Charlie Rich
0,Sandy,Larry Hall,0,Larry Hall
1,Tossin' and Turnin',Bobby Lewis,0,Bobby Lewis
1,I Fall to Pieces,Patsy Cline,0,Patsy Cline
1,Michael,The Highwaymen,0,The Highwaymen
1,Crying,Roy Orbison,0,Roy Orbison
1,Runaway,Del Shannon,0,Del Shannon
1,My True Story,The Jive Five,0,The Jive Five
1,Pony Time,Chubby Checker,0,Chubby Checker
1,Wheels,The String-A-Longs,0,The String-A-Longs
1,Raindrops,Dee Clark,0,Dee Clark
1,Wooden Heart,Joe Dowell,0,Joe Dowell
0,Calcutta,Lawrence Welk,0,Lawrence Welk
0,Take Good Care of My Baby,Bobby Vee,0,Bobby Vee
0,Running Scared,Roy Orbison,0,Roy Orbison
0,Dedicated to the One I Love,The Shirelles,0,The Shirelles
0,Last Night,The Mar-Keys,0,The Mar-Keys
0,Will You Love Me Tomorrow,The Shirelles,0,The Shirelles
0,Exodus,Ferrante & Teicher,0,Ferrante & Teicher
0,Where the Boys Are,Connie Francis,0,Connie Francis
0,Hit the Road Jack,Ray Charles,0,Ray Charles
0,Sad Movies (Make Me Cry),Sue Thompson,0,Sue Thompson
0,Mother-in-Law,Ernie K-Doe,0,Ernie K-Doe
0,Bristol Stomp,The Dovells,0,The Dovells
0,Travelin' Man,Ricky Nelson,0,Ricky Nelson
0,Shop Around,The Miracles,0,The Miracles
0,The Boll Weevil Song,Brook Benton,0,Brook Benton
0,A Hundred Pounds of Clay,Gene McDaniels,0,Gene McDaniels
0,The Mountain's High,Dick and Dee Dee,0,Dick and Dee Dee
0,Don't Worry,Marty Robbins,0,Marty Robbins
0,On the Rebound,Floyd Cramer,0,Floyd Cramer
0,Portrait of My Love,Steve Lawrence,0,Steve Lawrence
0,Quarter to Three,Gary U.S. Bonds,0,Gary U.S. Bonds
0,"Who Put the Bomp (in the Bomp, Bomp, Bomp)",Barry Mann,0,Barry Mann
0,Calendar Girl,Neil Sedaka,0,Neil Sedaka
0,I Like It Like That,Chris Kenner,0,Chris Kenner
0,Apache,Jørgen Ingmann,0,Jørgen Ingmann
0,Don't Bet Money Honey,Linda Scott,0,Linda Scott
0,Without You,Johnny Tillotson,0,Johnny Tillotson
0,Wings of a Dove,Ferlin Husky,0,Ferlin Husky
0,Little Sister,Elvis Presley,0,Elvis Presley
0,Blue Moon,The Marcels,0,The Marcels
0,Daddy's Home,Shep and the Limelites,0,Shep and the Limelites
0,This Time,Troy Shondell,0,Troy Shondell
0,(I Don't Know Why) But I Do,"Clarence ""Frogman"" Henry",0,"Clarence ""Frogman"" Henry"
0,Asia Minor,Kokomo,0,Kokomo
0,Hello Walls,Faron Young,0,Faron Young
0,Runaround Sue,Dion,0,Dion
0,Yellow Bird,Arthur Lyman,0,Arthur Lyman
0,Hurt,Timi Yuro,0,Timi Yuro
0,Hello Mary Lou,Ricky Nelson,0,Ricky Nelson
0,There's a Moon Out Tonight,The Capris,0,The Capris
0,Surrender,Elvis Presley,0,Elvis Presley
0,I Love How You Love Me,The Paris Sisters,0,The Paris Sisters
0,Ya Ya,Lee Dorsey,0,Lee Dorsey
0,School Is Out,Gary U.S. Bonds,0,Gary U.S. Bonds
0,Mexico,Bob Moore,0,Bob Moore
0,You Don't Know What You've Got (Until You Lose It),Ral Donner,0,Ral Donner
0,Walk Right Back,The Everly Brothers,0,The Everly Brothers
0,The Way You Look Tonight,The Lettermen,0,The Lettermen
0,Moody River,Pat Boone,0,Pat Boone
0,One Mint Julep,Ray Charles,0,Ray Charles
0,Take Good Care of Her,Adam Wade,0,Adam Wade
0,Gee Whiz (Look at His Eyes),Carla Thomas,0,Carla Thomas
0,Stand by Me,Ben E. King,0,Ben E. King
0,Spanish Harlem,Ben E. King,0,Ben E. King
0,It's Gonna Work Out Fine,Ike and Tina Turner,0,Ike and Tina Turner
0,Baby Blue,The Echoes,0,The Echoes
0,Baby Sittin' Boogie,Buzz Clifford,0,Buzz Clifford
0,Hats Off to Larry,Del Shannon,0,Del Shannon
0,Those Oldies but Goodies,Little Caesar & the Romans,0,Little Caesar & the Romans
0,The Fly,Chubby Checker,0,Chubby Checker
0,(Marie's the Name) His Latest Flame,Elvis Presley,0,Elvis Presley
0,Wonderland by Night,Bert Kaempfert,0,Bert Kaempfert
0,Bless You,Tony Orlando,0,Tony Orlando
0,I've Told Every Little Star,Linda Scott,0,Linda Scott
0,One Track Mind,Bobby Lewis,0,Bobby Lewis
0,Angel Baby,Rosie and the Originals,0,Rosie and the Originals
0,Pretty Little Angel Eyes,Curtis Lee,0,Curtis Lee
0,Think Twice,Brook Benton,0,Brook Benton
0,Does Your Chewing Gum Lose Its Flavour (On the Bedpost Overnight?),Lonnie Donegan,0,Lonnie Donegan
0,Breakin' in a Brand New Broken Heart,Connie Francis,0,Connie Francis
0,Mama Said,The Shirelles,0,The Shirelles
0,Let the Four Winds Blow,Fats Domino,0,Fats Domino
0,The Writing on the Wall,Adam Wade,0,Adam Wade
0,My Kind of Girl,Matt Monro,0,Matt Monro
0,"Tonight My Love, Tonight",Paul Anka,0,Paul Anka
0,San Antonio Rose,Floyd Cramer,0,Floyd Cramer
0,Big Bad John,Jimmy Dean,0,Jimmy Dean
0,Good Time Baby,Bobby Rydell,0,Bobby Rydell
0,Rubber Ball,Bobby Vee,0,Bobby Vee
0,Missing You,Ray Peterson,0,Ray Peterson
0,Dum Dum,Brenda Lee,0,Brenda Lee
0,I'm Gonna Knock on Your Door,Eddie Hodges,0,Eddie Hodges
0,You Can Depend on Me,Brenda Lee,0,Brenda Lee
0,Let's Twist Again,Chubby Checker,0,Chubby Checker
0,Take Five,The Dave Brubeck Quartet,0,The Dave Brubeck Quartet
0,Are You Lonesome Tonight?,Elvis Presley,0,Elvis Presley
0,Sea of Heartbreak,Don Gibson,0,Don Gibson
0,More Money for You and Me,The Four Preps,0,The Four Preps
0,You Must Have Been a Beautiful Baby,Bobby Darin,0,Bobby Darin
0,Please Stay,The Drifters,0,The Drifters
1,Stranger on the Shore,Acker Bilk,0,Acker Bilk
1,I Can't Stop Loving You,Ray Charles,0,Ray Charles
1,Mashed Potato Time,Dee Dee Sharp,0,Dee Dee Sharp
1,Roses Are Red (My Love),Bobby Vinton,0,Bobby Vinton
1,The Stripper,David Rose,0,David Rose
1,Johnny Angel,Shelley Fabares,0,Shelley Fabares
1,The Loco-Motion,Little Eva,0,Little Eva
1,Let Me In,The Sensations,0,The Sensations
1,Soldier Boy,The Shirelles,0,The Shirelles
0,Hey! Baby,Bruce Channel,0,Bruce Channel
0,The Wanderer,Dion,0,Dion
0,Duke of Earl,Gene Chandler,0,Gene Chandler
0,Palisades Park,Freddy Cannon,0,Freddy Cannon
0,Breaking Up Is Hard to Do,Neil Sedaka,0,Neil Sedaka
0,Wolverton Mountain,Claude King,0,Claude King
0,Slow Twistin',Chubby Checker & Dee Dee Sharp,0,Chubby Checker & Dee Dee Sharp
0,It Keeps Right On a-Hurtin',Johnny Tillotson,0,Johnny Tillotson
0,The One Who Really Loves You,Mary Wells,0,Mary Wells
0,Good Luck Charm,Elvis Presley,0,Elvis Presley
0,Midnight in Moscow,Kenny Ball,0,Kenny Ball
0,Sheila,Tommy Roe,0,Tommy Roe
0,Twistin' the Night Away,Sam Cooke,0,Sam Cooke
0,The Wah-Watusi,The Orlons,0,The Orlons
0,Peppermint Twist,Joey Dee and the Starliters,0,Joey Dee and the Starliters
0,Break It to Me Gently,Brenda Lee,0,Brenda Lee
0,Playboy,The Marvelettes,0,The Marvelettes
0,Ramblin' Rose,Nat King Cole,0,Nat King Cole
0,Sealed with a Kiss,Brian Hyland,0,Brian Hyland
0,She Cried,Jay and the Americans,0,Jay and the Americans
0,Don't Break the Heart That Loves You,Connie Francis,0,Connie Francis
0,Dear Lady Twist,Gary U.S. Bonds,0,Gary U.S. Bonds
0,Norman,Sue Thompson,0,Sue Thompson
0,Love Letters,Ketty Lester,0,Ketty Lester
0,Party Lights,Claudine Clark,0,Claudine Clark
0,Cotton Fields,The Highwaymen,0,The Highwaymen
0,Alley Cat,Bent Fabric,0,Bent Fabric
0,Twist and Shout,The Isley Brothers,0,The Isley Brothers
0,Theme from Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,0,Richard Chamberlain
0,Tuff,Ace Cannon,0,Ace Cannon
0,Lover Please,Clyde McPhatter,0,Clyde McPhatter
0,I Know (You Don't Love Me No More),Barbara George,0,Barbara George
0,Young World,Ricky Nelson,0,Ricky Nelson
0,Baby It's You,The Shirelles,0,The Shirelles
0,Speedy Gonzales,Pat Boone,0,Pat Boone
0,A Little Bitty Tear,Burl Ives,0,Burl Ives
0,Crying in the Rain,The Everly Brothers,0,The Everly Brothers
0,Al di là,Emilio Pericoli,0,Emilio Pericoli
0,Shout! Shout! (Knock Yourself Out),Ernie Maresca,0,Ernie Maresca
0,What's Your Name,Don and Juan,0,Don and Juan
0,Smoky Places,The Corsairs,0,The Corsairs
0,Having a Party,Sam Cooke,0,Sam Cooke
0,Green Onions,Booker T. & the M.G.'s,0,Booker T. & the M.G.'s
0,You Don't Know Me,Ray Charles,0,Ray Charles
0,Sherry,The Four Seasons,0,The Four Seasons
0,Johnny Get Angry,Joanie Sommers,0,Joanie Sommers
0,Can't Help Falling in Love,Elvis Presley,0,Elvis Presley
0,Shout,Joey Dee and the Starliters,0,Joey Dee and the Starliters
0,Rinky Dink,"Dave ""Baby"" Cortez",0,"Dave ""Baby"" Cortez"
0,Moon River,Henry Mancini,0,Henry Mancini
0,Ahab the Arab,Ray Stevens,0,Ray Stevens
0,Things,Bobby Darin,0,Bobby Darin
0,(The Man Who Shot) Liberty Valance,Gene Pitney,0,Gene Pitney
0,You Belong to Me,The Duprees,0,The Duprees
0,Dream Baby (How Long Must I Dream),Roy Orbison,0,Roy Orbison
0,Snap Your Fingers,Joe Henderson,0,Joe Henderson
0,Lovers Who Wander,Dion,0,Dion
0,Let's Dance,Chris Montez,0,Chris Montez
0,Cindy's Birthday,Johnny Crawford,0,Johnny Crawford
0,You Beat Me to the Punch,Mary Wells,0,Mary Wells
0,You'll Lose a Good Thing,Barbara Lynn,0,Barbara Lynn
0,Uptown,The Crystals,0,The Crystals
0,Everybody Loves Me But You,Brenda Lee,0,Brenda Lee
0,Patches,Dickey Lee,0,Dickey Lee
0,Venus in Blue Jeans,Jimmy Clanton,0,Jimmy Clanton
0,Love Me Warm and Tender,Paul Anka,0,Paul Anka
0,Teen Age Idol,Rick Nelson,0,Rick Nelson
0,She's Got You,Patsy Cline,0,Patsy Cline
0,Dear One,Larry Finnegan,0,Larry Finnegan
0,Her Royal Majesty,James Darren,0,James Darren
0,Old Rivers,Walter Brennan,0,Walter Brennan
0,Funny Way of Laughin',Burl Ives,0,Burl Ives
0,A Swingin' Safari,Billy Vaughn,0,Billy Vaughn
0,Tell Me,Dick and Dee Dee,0,Dick and Dee Dee
0,PT-109,Jimmy Dean,0,Jimmy Dean
0,Little Diane,Dion,0,Dion
0,Percolator (Twist),Billy Joe and the Checkmates,0,Billy Joe and the Checkmates
0,"Twist, Twist Senora",Gary U.S. Bonds,0,Gary U.S. Bonds
0,Twistin' Matilda,Jimmy Soul,0,Jimmy Soul
0,Gravy (For My Mashed Potatoes),Dee Dee Sharp,0,Dee Dee Sharp
0,Walk on the Wild Side,Jimmy Smith,0,Jimmy Smith
0,Soul Twist,King Curtis,0,King Curtis
0,I'll Never Dance Again,Bobby Rydell,0,Bobby Rydell
0,I'm Blue (The Gong-Gong Song),The Ikettes,0,The Ikettes
0,Where Have All the Flowers Gone?,The Kingston Trio,0,The Kingston Trio
0,"(Girls, Girls, Girls) Made to Love",Eddie Hodges,0,Eddie Hodges
0,Town Without Pity,Gene Pitney,0,Gene Pitney
0,If I Had a Hammer,"Peter, Paul and Mary",0,"Peter, Paul and Mary"
0,I Wish That We Were Married,Ronnie & the Hi-Lites,0,Ronnie & the Hi-Lites
0,Surfin' Safari,The Beach Boys,0,The Beach Boys
1,Surfin' U.S.A.,The Beach Boys,0,The Beach Boys
1,The End of the World,Skeeter Davis,0,Skeeter Davis
1,Rhythm of the Rain,The Cascades,0,The Cascades
1,He's So Fine,The Chiffons,0,The Chiffons
1,Blue Velvet,Bobby Vinton,0,Bobby Vinton
1,Hey Paula,Paul & Paula,0,Paul & Paula
1,Fingertips,Little Stevie Wonder,0,Little Stevie Wonder
1,Can't Get Used to Losing You,Andy Williams,0,Andy Williams
1,My Boyfriend's Back,The Angels,0,The Angels
1,Sukiyaki,Kyu Sakamoto,0,Kyu Sakamoto
0,So Much in Love,The Tymes,0,The Tymes
0,"Puff, the Magic Dragon","Peter, Paul & Mary",0,"Peter, Paul & Mary"
0,Blowin' in the Wind,"Peter, Paul & Mary",0,"Peter, Paul & Mary"
0,Wipe Out,The Surfaris,0,The Surfaris
0,I Love You Because,Al Martino,0,Al Martino
0,Wild Weekend,The Rebels,0,The Rebels
0,You're the Reason I'm Living,Bobby Darin,0,Bobby Darin
0,Walk Like a Man,The Four Seasons,0,The Four Seasons
0,Mockingbird,Inez & Charlie Foxx,0,Inez & Charlie Foxx
0,I Will Follow Him,Little Peggy March,0,Little Peggy March
0,Pipeline,The Chantays,0,The Chantays
0,Surf City,Jan & Dean,0,Jan & Dean
0,It's My Party,Lesley Gore,0,Lesley Gore
0,Blame It on the Bossa Nova,Eydie Gormé,0,Eydie Gormé
