Hit,Title,Artist,Featuring,Artist_Feat,lookup,available_markets,release_date,total_followers,genres,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
1,Slippin' Around,Jimmy Wakely and Margaret Whiting,0,Jimmy Wakely and Margaret Whiting,Slippin' Around Jimmy Wakely and Margaret Whiting,162.0,2019-07-12,5494.0,"['arkansas country', 'cowboy western', 'oklahoma country', 'western swing']",33.0,0.898,0.602,132320.0,0.223,8.09e-06,9.0,0.11,-10.304,0.0527,139.928,4.0,0.673
1,"I Can Dream, Can't I?",The Andrews Sisters and Gordon Jenkins,0,The Andrews Sisters and Gordon Jenkins,"I Can Dream, Can't I? The Andrews Sisters and Gordon Jenkins",71.0,1992-01-01,179064.0,"['adult standards', 'lounge', 'torch song', 'vocal harmony group', 'vocal jazz']",68.0,0.916,0.359,158000.0,0.173,0.0,9.0,0.252,-9.795,0.0288,88.085,4.0,0.275
1,Cruising Down the River,Russ Morgan Orchestra,0,Russ Morgan Orchestra,Cruising Down the River Russ Morgan Orchestra,184.0,1966-12-12,3120.0,"[""man's orchestra""]",34.0,0.88,0.602,154947.0,0.355,0.0,9.0,0.324,-10.309,0.0275,98.985,3.0,0.899
1,A Little Bird Told Me,Evelyn Knight and The Stardusters,0,Evelyn Knight and The Stardusters,A Little Bird Told Me Evelyn Knight and The Stardusters,162.0,2020-07-03,1370.0,[],22.0,0.879,0.605,160160.0,0.387,0.0,0.0,0.0872,-10.369,0.069,181.859,4.0,0.915
1,Mule Train,Frankie Laine,0,Frankie Laine,Mule Train Frankie Laine,184.0,1961-03-20,84155.0,"['adult standards', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",45.0,0.846,0.654,151267.0,0.481,0.0,5.0,0.149,-13.324,0.189,148.561,4.0,0.688
1,Jealous Heart,Al Morgan,0,Al Morgan,Jealous Heart Al Morgan,161.0,2014-03-12,52.0,[],0.0,0.921,0.455,131265.0,0.181,6.58e-06,1.0,0.363,-16.137,0.0388,133.253,1.0,0.511
0,Cruising Down the River,Blue Barron Orchestra,0,Blue Barron Orchestra,Cruising Down the River Blue Barron Orchestra,162.0,2021-07-02,32.0,[],3.0,0.957,0.459,172760.0,0.254,1.71e-05,9.0,0.347,-11.719,0.0361,183.663,3.0,0.845
0,Someday,Vaughn Monroe,0,Vaughn Monroe,Someday Vaughn Monroe,183.0,2020-08-12,16325.0,"['adult standards', 'big band', 'lounge', 'swing']",36.0,0.966,0.27,147107.0,0.212,0.0438,7.0,0.225,-15.206,0.0346,127.455,4.0,0.462
0,Again,Gordon Jenkins Orchestra,0,Gordon Jenkins Orchestra,Again Gordon Jenkins Orchestra,150.0,1953-01-01,331.0,[],40.0,0.79,0.203,171083.0,0.204,0.0344,10.0,0.297,-13.289,0.0291,86.837,4.0,0.216
0,Forever and Ever,Russ Morgan,0,Russ Morgan,Forever and Ever Russ Morgan,181.0,2000-01-01,1129.0,[],14.0,0.985,0.561,168730.0,0.259,0.916,10.0,0.482,-20.745,0.0637,93.566,4.0,0.56
0,Forever and Ever,Perry Como,0,Perry Como,Forever and Ever Perry Como,181.0,2010-10-26,445555.0,"['adult standards', 'easy listening']",74.0,0.941,0.266,200600.0,0.115,0.000217,5.0,0.357,-14.887,0.0326,96.25,4.0,0.335
0,"Don't Cry, Joe",Gordon Jenkins Orchestra,0,Gordon Jenkins Orchestra,"Don't Cry, Joe Gordon Jenkins Orchestra",162.0,2009-04-28,1694.0,['space age pop'],24.0,0.949,0.314,194573.0,0.187,0.0,5.0,0.159,-9.218,0.0323,134.387,4.0,0.128
0,Room Full of Roses,Sammy Kaye,0,Sammy Kaye,Room Full of Roses Sammy Kaye,183.0,2008,4394.0,"['big band', 'swing']",34.0,0.994,0.304,203372.0,0.199,0.0646,5.0,0.113,-12.181,0.0338,105.016,4.0,0.0839
0,Far Away Places,Bing Crosby and Ken Darby Choir,0,Bing Crosby and Ken Darby Choir,Far Away Places Bing Crosby and Ken Darby Choir,183.0,1954-08-01,434533.0,"['adult standards', 'easy listening']",81.0,0.943,0.32,205293.0,0.12,0.00446,3.0,0.135,-17.424,0.0369,82.633,3.0,0.376
0,Galway Bay,Bing Crosby,0,Bing Crosby,Galway Bay Bing Crosby,184.0,1996-01-01,434533.0,"['adult standards', 'easy listening']",81.0,0.978,0.339,182800.0,0.0904,0.0719,4.0,0.102,-16.976,0.0389,90.721,4.0,0.242
0,Red Roses for a Blue Lady,Vaughn Monroe,0,Vaughn Monroe,Red Roses for a Blue Lady Vaughn Monroe,184.0,1949-12-03,16325.0,"['adult standards', 'big band', 'lounge', 'swing']",36.0,0.976,0.322,177467.0,0.362,0.0119,7.0,0.311,-7.173,0.0309,106.975,4.0,0.423
0,So Tired,Russ Morgan,0,Russ Morgan,So Tired Russ Morgan,184.0,1959-03-17,1129.0,[],14.0,0.909,0.224,218359.0,0.127,0.0113,8.0,0.0991,-12.278,0.0335,80.933,4.0,0.148
0,Powder Your Face with Sunshine,Evelyn Knight,0,Evelyn Knight,Powder Your Face with Sunshine Evelyn Knight,184.0,1998-01-01,1370.0,[],22.0,0.928,0.576,134067.0,0.252,0.0,5.0,0.114,-13.478,0.241,200.463,4.0,0.773
0,"Baby, It's Cold Outside",Johnny Mercer and Margaret Whiting,0,Johnny Mercer and Margaret Whiting,"Baby, It's Cold Outside Johnny Mercer and Margaret Whiting",182.0,2010-08-02,1755040.0,[],0.0,0.952,0.622,172000.0,0.0727,2.61e-06,1.0,0.0742,-15.911,0.0606,110.548,4.0,0.515
0,Whispering Hope,Jo Stafford and Gordon MacRae,0,Jo Stafford and Gordon MacRae,Whispering Hope Jo Stafford and Gordon MacRae,183.0,2001-09-20,88.0,[],1.0,0.957,0.268,189784.0,0.213,0.0,7.0,0.166,-14.771,0.0379,91.395,4.0,0.296
0,Maybe It's Because,Dick Haymes,0,Dick Haymes,Maybe It's Because Dick Haymes,184.0,2008,16253.0,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']",42.0,0.974,0.288,199425.0,0.0379,0.0,2.0,0.169,-19.231,0.0338,172.911,3.0,0.128
0,Careless Hands,Sammy Kaye Orchestra,0,Sammy Kaye Orchestra,Careless Hands Sammy Kaye Orchestra,181.0,2000-01-01,679.0,"[""man's orchestra""]",33.0,0.995,0.257,142045.0,0.00801,0.0834,7.0,0.0998,-28.053,0.0428,172.416,4.0,0.291
0,'A' You're Adorable,Perry Como and The Fontane Sisters,0,Perry Como and The Fontane Sisters,'A' You're Adorable Perry Como and The Fontane Sisters,182.0,2010-08-02,1755040.0,[],0.0,0.959,0.49,147880.0,0.0532,0.0,0.0,0.154,-17.846,0.0467,75.215,4.0,0.438
0,The Hucklebuck,Tommy Dorsey Orchestra and Charlie Shavers,0,Tommy Dorsey Orchestra and Charlie Shavers,The Hucklebuck Tommy Dorsey Orchestra and Charlie Shavers,166.0,1993-02-22,108771.0,"['adult standards', 'big band', 'jazz trombone', 'lounge', 'stride', 'swing', 'vocal jazz']",50.0,0.807,0.452,175773.0,0.414,0.00024,7.0,0.245,-9.424,0.0507,124.723,4.0,0.494
0,I Don't See Me in Your Eyes Anymore,Gordon Jenkins Orchestra and The Stardusters,0,Gordon Jenkins Orchestra and The Stardusters,I Don't See Me in Your Eyes Anymore Gordon Jenkins Orchestra and The Stardusters,184.0,1965,192390.0,"['arkansas country', 'country', 'country rock', 'nashville sound', 'rock-and-roll', 'rockabilly']",53.0,0.928,0.325,133280.0,0.252,2.87e-05,3.0,0.315,-12.332,0.0281,81.536,4.0,0.42
1,Goodnight Irene,Gordon Jenkins & The Weavers,0,Gordon Jenkins & The Weavers,Goodnight Irene Gordon Jenkins & The Weavers,162.0,2013-08-16,10.0,[],0.0,0.991,0.367,153992.0,0.229,0.0,4.0,0.484,-16.255,0.0326,138.38,4.0,0.617
1,Mona Lisa,Nat King Cole,0,Nat King Cole,Mona Lisa Nat King Cole,184.0,1954-01-01,1966396.0,['adult standards'],80.0,0.952,0.241,194987.0,0.237,0.0,1.0,0.113,-12.201,0.0371,174.578,3.0,0.303
1,Third Man Theme,Anton Karas,0,Anton Karas,Third Man Theme Anton Karas,184.0,1965-07-08,3381.0,"['classic soundtrack', 'zither']",31.0,0.852,0.474,265360.0,0.347,0.859,7.0,0.331,-12.345,0.0394,129.82,4.0,0.869
1,Sam's Song,Gary & Bing Crosby,0,Gary & Bing Crosby,Sam's Song Gary & Bing Crosby,168.0,1993-01-01,434533.0,"['adult standards', 'easy listening']",81.0,0.879,0.78,175200.0,0.186,2.84e-06,5.0,0.152,-14.828,0.0794,117.87,4.0,0.548
1,Simple Melody,Gary & Bing Crosby,0,Gary & Bing Crosby,Simple Melody Gary & Bing Crosby,168.0,1993-01-01,434533.0,"['adult standards', 'easy listening']",81.0,0.768,0.658,175693.0,0.229,3.51e-06,10.0,0.167,-13.755,0.0473,138.8,3.0,0.829
1,"Music, Music, Music",Teresa Brewer,0,Teresa Brewer,"Music, Music, Music Teresa Brewer",183.0,2017,31180.0,"['adult standards', 'deep adult standards']",38.0,0.351,0.753,172173.0,0.582,3.89e-06,2.0,0.127,-8.11,0.0373,97.874,4.0,0.886
1,Third Man Theme,Guy Lombardo,0,Guy Lombardo,Third Man Theme Guy Lombardo,184.0,1996-10-22,11514.0,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']",43.0,0.886,0.809,177333.0,0.195,0.636,0.0,0.0849,-10.808,0.0358,115.59,4.0,0.536
1,Chattanoogie Shoe Shine Boy,Red Foley,0,Red Foley,Chattanoogie Shoe Shine Boy Red Foley,184.0,1991-01-01,35316.0,"['rockabilly', 'western swing']",37.0,0.613,0.725,169000.0,0.373,0.0202,10.0,0.118,-15.925,0.0494,148.367,4.0,0.846
1,Harbor Lights,Sammy Kaye,0,Sammy Kaye,Harbor Lights Sammy Kaye,184.0,2020-12-25,4394.0,"['big band', 'swing']",34.0,0.99,0.311,202627.0,0.0584,0.00196,2.0,0.107,-21.025,0.0313,85.587,4.0,0.131
1,It Isn't Fair,Sammy Kaye & Don Cornell,0,Sammy Kaye & Don Cornell,It Isn't Fair Sammy Kaye & Don Cornell,162.0,2019-05-10,4394.0,"['big band', 'swing']",34.0,0.912,0.411,200787.0,0.206,0.0029,0.0,0.364,-12.48,0.0353,69.193,4.0,0.3
0,If I Knew You Were Coming I'd have Baked a Cake,Eileen Barton,0,Eileen Barton,If I Knew You Were Coming I'd have Baked a Cake Eileen Barton,183.0,2020-08-18,1755040.0,[],0.0,0.953,0.709,160362.0,0.238,0.00157,8.0,0.0871,-11.948,0.305,170.841,4.0,0.94
0,Bonaparte's Retreat,Kay Starr,0,Kay Starr,Bonaparte's Retreat Kay Starr,184.0,1964-06-01,45068.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",60.0,0.817,0.647,157973.0,0.29,0.0,8.0,0.223,-12.348,0.033,136.9,4.0,0.794
0,"Tzena, Tzena, Tzena",Gordon Jenkins & The Weavers,0,Gordon Jenkins & The Weavers,"Tzena, Tzena, Tzena Gordon Jenkins & The Weavers",183.0,2020-08-21,22358.0,"['american folk revival', 'folk']",39.0,0.518,0.5,163693.0,0.892,1.93e-06,10.0,0.288,-6.047,0.0815,153.632,4.0,0.95
0,There's No Tomorrow,Tony Martin,0,Tony Martin,There's No Tomorrow Tony Martin,184.0,2001-07-30,4798.0,['deep adult standards'],28.0,0.954,0.271,195160.0,0.214,0.0278,10.0,0.437,-10.171,0.0304,93.787,4.0,0.196
0,The Thing,Phil Harris,0,Phil Harris,The Thing Phil Harris,182.0,2008-03-10,11474.0,['movie tunes'],52.0,0.901,0.813,142133.0,0.558,0.0,2.0,0.133,-10.482,0.351,127.756,3.0,0.926
0,Sentimental Me,Ames Brothers,0,Ames Brothers,Sentimental Me Ames Brothers,184.0,2010-03-31,15406.0,"['adult standards', 'deep adult standards', 'vocal harmony group']",33.0,0.807,0.256,205895.0,0.0841,0.0244,8.0,0.1,-21.863,0.0335,74.998,4.0,0.268
0,I Wanna Be Loved,Andrews Sisters & Gordon Jenkins,0,Andrews Sisters & Gordon Jenkins,I Wanna Be Loved Andrews Sisters & Gordon Jenkins,184.0,1996-01-01,179064.0,"['adult standards', 'lounge', 'torch song', 'vocal harmony group', 'vocal jazz']",68.0,0.928,0.455,197973.0,0.0792,0.0,8.0,0.138,-14.181,0.0413,112.112,1.0,0.22
0,Tennessee Waltz,Patti Page,0,Patti Page,Tennessee Waltz Patti Page,184.0,1960-09-07,137879.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",49.0,0.969,0.373,185000.0,0.124,0.000891,5.0,0.123,-12.95,0.0342,86.857,3.0,0.351
0,"I Can Dream, Can't I",Andrews Sisters & Gordon Jenkins,0,Andrews Sisters & Gordon Jenkins,"I Can Dream, Can't I Andrews Sisters & Gordon Jenkins",71.0,1992-01-01,179064.0,"['adult standards', 'lounge', 'torch song', 'vocal harmony group', 'vocal jazz']",68.0,0.916,0.359,158000.0,0.173,0.0,9.0,0.252,-9.795,0.0288,88.085,4.0,0.275
0,I'll Never Be Free,Tennessee Ernie Ford & Kay Starr,0,Tennessee Ernie Ford & Kay Starr,I'll Never Be Free Tennessee Ernie Ford & Kay Starr,184.0,1951-01-01,45068.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",60.0,0.769,0.697,158787.0,0.274,0.0,7.0,0.102,-7.425,0.0315,82.129,3.0,0.434
0,All My Love,Patti Page,0,Patti Page,All My Love Patti Page,184.0,1991-11-22,137879.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",49.0,0.888,0.627,194333.0,0.193,1.49e-06,8.0,0.119,-14.935,0.0451,123.231,4.0,0.596
0,My Foolish Heart,Gordon Jenkins,0,Gordon Jenkins,My Foolish Heart Gordon Jenkins,161.0,2006,1694.0,['space age pop'],24.0,0.982,0.322,199600.0,0.118,0.00238,4.0,0.0782,-16.646,0.0326,84.042,4.0,0.13
0,Rag Mop,Ames Brothers,0,Ames Brothers,Rag Mop Ames Brothers,184.0,1950-11-26,15406.0,"['adult standards', 'deep adult standards', 'vocal harmony group']",33.0,0.58,0.552,166533.0,0.636,0.000337,7.0,0.29,-8.728,0.0559,203.51,4.0,0.94
0,Bewitched,Bill Snyder,0,Bill Snyder,Bewitched Bill Snyder,184.0,1899-12-31,122.0,['deep adult standards'],4.0,0.973,0.43,168026.0,0.145,0.916,6.0,0.103,-24.295,0.0351,78.801,4.0,0.185
0,Hoop-Dee-Doo,Perry Como,0,Perry Como,Hoop-Dee-Doo Perry Como,181.0,2010-10-26,445555.0,"['adult standards', 'easy listening']",74.0,0.842,0.668,174933.0,0.446,0.0,1.0,0.542,-9.807,0.0507,133.329,4.0,0.928
0,Bewitched,Gordon Jenkins,0,Gordon Jenkins,Bewitched Gordon Jenkins,161.0,2006,1694.0,['space age pop'],24.0,0.958,0.364,216240.0,0.108,0.00017,4.0,0.168,-14.295,0.0344,83.401,4.0,0.244
0,Can Anyone Explain?,Ames Brothers,0,Ames Brothers,Can Anyone Explain? Ames Brothers,184.0,2010-03-31,15406.0,"['adult standards', 'deep adult standards', 'vocal harmony group']",33.0,0.874,0.282,181945.0,0.0927,0.00531,9.0,0.102,-20.998,0.0333,144.496,4.0,0.296
0,My Foolish Heart,Billy Eckstine,0,Billy Eckstine,My Foolish Heart Billy Eckstine,184.0,1994-01-01,40504.0,"['adult standards', 'big band', 'lounge', 'swing', 'vocal jazz']",46.0,0.993,0.218,183573.0,0.186,0.141,9.0,0.379,-13.342,0.0382,170.877,4.0,0.113
0,Dear Hearts and Gentle People,Bing Crosby,0,Bing Crosby,Dear Hearts and Gentle People Bing Crosby,168.0,1993-01-01,434533.0,"['adult standards', 'easy listening']",81.0,0.91,0.767,161293.0,0.288,0.000377,2.0,0.142,-12.741,0.0397,107.741,3.0,0.722
0,The Cry of the Wild Goose,Frankie Laine,0,Frankie Laine,The Cry of the Wild Goose Frankie Laine,184.0,1961-03-20,84155.0,"['adult standards', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",45.0,0.777,0.572,172840.0,0.273,0.0,5.0,0.268,-14.906,0.0526,80.236,4.0,0.43
1,Too Young,Nat King Cole,0,Nat King Cole,Too Young Nat King Cole,182.0,1991-01-01,1966396.0,['adult standards'],80.0,0.805,0.201,204627.0,0.213,8.22e-05,8.0,0.126,-14.531,0.0298,96.324,4.0,0.203
1,Because of You,Tony Bennett,0,Tony Bennett,Because of You Tony Bennett,184.0,2006-09-26,773819.0,"['adult standards', 'easy listening', 'vocal jazz']",72.0,0.94,0.248,242040.0,0.22,0.00197,7.0,0.109,-10.768,0.0299,71.377,4.0,0.191
1,How High the Moon,Les Paul & Mary Ford,0,Les Paul & Mary Ford,How High the Moon Les Paul & Mary Ford,183.0,2001,8673.0,[],27.0,0.652,0.65,126827.0,0.676,0.245,11.0,0.251,-7.858,0.0443,119.169,4.0,0.782
1,Come on-a My House,Rosemary Clooney,0,Rosemary Clooney,Come on-a My House Rosemary Clooney,184.0,1948,119377.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",52.0,0.826,0.527,116933.0,0.633,0.0,10.0,0.422,-8.56,0.114,183.174,4.0,0.961
1,Be My Love,Mario Lanza,0,Mario Lanza,Be My Love Mario Lanza,181.0,1998-12-30,38046.0,"['canzone napoletana', 'classical tenor', 'operatic pop']",41.0,0.966,0.249,208533.0,0.361,0.0,1.0,0.24,-10.698,0.0386,117.831,4.0,0.194
1,On Top of Old Smoky,The Weavers,0,The Weavers,On Top of Old Smoky The Weavers,183.0,2013,22358.0,"['american folk revival', 'folk']",39.0,0.892,0.411,164421.0,0.433,0.0,11.0,0.183,-10.168,0.0411,169.626,3.0,0.62
1,"Cold, Cold Heart",Tony Bennett,0,Tony Bennett,"Cold, Cold Heart Tony Bennett",150.0,1952,773819.0,"['adult standards', 'easy listening', 'vocal jazz']",72.0,0.968,0.37,159520.0,0.141,1.59e-06,7.0,0.338,-14.082,0.039,66.305,3.0,0.303
1,Ataypura!,Yma Sumac,0,Yma Sumac,Ataypura! Yma Sumac,184.0,1950-01-01,52962.0,"['exotica', 'lounge', 'space age pop']",36.0,0.826,0.264,184267.0,0.389,0.705,2.0,0.115,-15.307,0.0809,81.798,4.0,0.291
1,The Loveliest Night of the Year,Mario Lanza,0,Mario Lanza,The Loveliest Night of the Year Mario Lanza,181.0,1998-12-30,38046.0,"['canzone napoletana', 'classical tenor', 'operatic pop']",41.0,0.948,0.325,190920.0,0.291,1.25e-05,8.0,0.136,-11.396,0.0324,86.649,4.0,0.329
0,Jezebel,Frankie Laine,0,Frankie Laine,Jezebel Frankie Laine,184.0,1955-02-14,84155.0,"['adult standards', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",45.0,0.832,0.567,190360.0,0.339,1.07e-06,5.0,0.399,-9.056,0.0337,138.43,4.0,0.404
0,I Get Ideas,Tony Martin,0,Tony Martin,I Get Ideas Tony Martin,184.0,2001-07-30,4798.0,['deep adult standards'],28.0,0.881,0.355,159467.0,0.229,3.91e-06,7.0,0.198,-10.46,0.076,200.544,4.0,0.502
0,Mockin' Bird Hill,Les Paul & Mary Ford,0,Les Paul & Mary Ford,Mockin' Bird Hill Les Paul & Mary Ford,180.0,2019-02-07,8673.0,[],27.0,0.793,0.599,137535.0,0.374,0.0,1.0,0.181,-11.123,0.0355,164.583,3.0,0.699
0,Mockin' Bird Hill,Patti Page,0,Patti Page,Mockin' Bird Hill Patti Page,184.0,1972,137879.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",49.0,0.75,0.561,178867.0,0.3,0.0,3.0,0.283,-13.995,0.0422,109.795,4.0,0.563
0,My Heart Cries for You,Guy Mitchell & Mitch Miller,0,Guy Mitchell & Mitch Miller,My Heart Cries for You Guy Mitchell & Mitch Miller,184.0,1991-09-03,27340.0,"['adult standards', 'deep adult standards', 'rock-and-roll']",41.0,0.964,0.437,166160.0,0.142,1.35e-06,8.0,0.25,-13.524,0.0296,102.339,3.0,0.304
0,(It's No) Sin,Eddy Howard,0,Eddy Howard,(It's No) Sin Eddy Howard,182.0,2008-12-12,25.0,[],0.0,0.97,0.411,169360.0,0.106,0.0,8.0,0.228,-12.16,0.0341,78.975,4.0,0.187
0,Sound Off,Vaughn Monroe,0,Vaughn Monroe,Sound Off Vaughn Monroe,183.0,2008-08-11,16325.0,"['adult standards', 'big band', 'lounge', 'swing']",36.0,0.743,0.674,163989.0,0.651,0.0197,5.0,0.0782,-9.377,0.0435,114.207,4.0,0.669
0,Sweet Violets,Dinah Shore,0,Dinah Shore,Sweet Violets Dinah Shore,184.0,2008,73870.0,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",48.0,0.886,0.626,170852.0,0.311,0.0,7.0,0.158,-8.873,0.0596,187.058,3.0,0.858
0,The World Is Waiting for the Sunrise,Les Paul & Mary Ford,0,Les Paul & Mary Ford,The World Is Waiting for the Sunrise Les Paul & Mary Ford,180.0,2019-02-07,8673.0,[],27.0,0.522,0.705,131030.0,0.549,7.61e-05,1.0,0.0934,-10.098,0.0293,133.355,4.0,0.91
0,"My Truly, Truly Fair",Guy Mitchell & Mitch Miller,0,Guy Mitchell & Mitch Miller,"My Truly, Truly Fair Guy Mitchell & Mitch Miller",184.0,1991-09-03,27340.0,"['adult standards', 'deep adult standards', 'rock-and-roll']",41.0,0.8,0.873,169040.0,0.3,0.0,9.0,0.0909,-12.112,0.0348,109.38,4.0,0.96
0,(It's No) Sin,The Four Aces,0,The Four Aces,(It's No) Sin The Four Aces,184.0,1993-09-28,58498.0,"['adult standards', 'deep adult standards', 'easy listening', 'lounge', 'vocal harmony group', 'vocal jazz']",46.0,0.944,0.271,189947.0,0.196,0.0,7.0,0.335,-13.838,0.0299,99.742,3.0,0.351
0,Aba Daba Honeymoon,Debbie Reynolds & Carleton Carpenter,0,Debbie Reynolds & Carleton Carpenter,Aba Daba Honeymoon Debbie Reynolds & Carleton Carpenter,182.0,2009-07-01,1755040.0,[],0.0,0.827,0.596,196560.0,0.379,0.0,7.0,0.0673,-9.489,0.23,136.391,4.0,0.573
0,"Rose, Rose, I Love You",Frankie Laine,0,Frankie Laine,"Rose, Rose, I Love You Frankie Laine",184.0,1955-02-14,84155.0,"['adult standards', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",45.0,0.788,0.46,154147.0,0.335,0.0,0.0,0.0699,-9.442,0.0373,201.337,4.0,0.932
0,Down Yonder,Del Wood,0,Del Wood,Down Yonder Del Wood,184.0,2009-07-13,433.0,"['honky-tonk piano', 'old west', 'ragtime']",7.0,0.734,0.684,146520.0,0.654,0.932,10.0,0.103,-9.647,0.0378,135.028,4.0,0.975
0,I Apologize,Billy Eckstine,0,Billy Eckstine,I Apologize Billy Eckstine,184.0,1994-01-01,40504.0,"['adult standards', 'big band', 'lounge', 'swing', 'vocal jazz']",46.0,0.952,0.185,171987.0,0.367,0.0475,1.0,0.0648,-10.074,0.0335,170.41,5.0,0.201
0,"Would I Love You (Love You, Love You)",Patti Page,0,Patti Page,"Would I Love You (Love You, Love You) Patti Page",184.0,2017-10-20,1755040.0,[],0.0,0.532,0.559,148560.0,0.355,0.0,7.0,0.26,-15.051,0.0262,96.993,4.0,0.601
0,You're Just in Love,Perry Como & The Fontane Sisters,0,Perry Como & The Fontane Sisters,You're Just in Love Perry Como & The Fontane Sisters,181.0,2010-10-26,445555.0,"['adult standards', 'easy listening']",74.0,0.962,0.692,175960.0,0.118,1.02e-06,2.0,0.196,-12.363,0.0483,75.243,4.0,0.607
0,Undecided,Ames Brothers with The Les Brown Orchestra,0,Ames Brothers with The Les Brown Orchestra,Undecided Ames Brothers with The Les Brown Orchestra,161.0,2004,15406.0,"['adult standards', 'deep adult standards', 'vocal harmony group']",33.0,0.799,0.753,179120.0,0.451,0.0,8.0,0.288,-8.873,0.0377,135.325,4.0,0.889
0,Because of You,Les Baxter,0,Les Baxter,Because of You Les Baxter,184.0,1960-05-01,29578.0,"['adult standards', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']",45.0,0.865,0.238,170800.0,0.207,1.49e-06,5.0,0.135,-12.894,0.0301,97.574,4.0,0.303
1,Blue Tango,Leroy Anderson,0,Leroy Anderson,Blue Tango Leroy Anderson,184.0,1988-09-15,10031.0,"['american modern classical', 'easy listening', 'space age pop']",54.0,0.739,0.328,169427.0,0.144,0.919,2.0,0.129,-21.882,0.0331,124.489,4.0,0.649
1,Wheel of Fortune,Kay Starr,0,Kay Starr,Wheel of Fortune Kay Starr,184.0,1964-06-01,45068.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",60.0,0.915,0.457,189667.0,0.25,0.0,7.0,0.411,-11.8,0.0362,141.901,4.0,0.372
1,Cry,Johnnie Ray & The Four Lads,0,Johnnie Ray & The Four Lads,Cry Johnnie Ray & The Four Lads,181.0,1958-04-01,277.0,['rock-and-roll'],5.0,0.914,0.745,137530.0,0.194,0.0,2.0,0.107,-9.692,0.0779,133.776,5.0,0.673
1,You Belong to Me,Jo Stafford,0,Jo Stafford,You Belong to Me Jo Stafford,181.0,2001-01-01,75575.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",53.0,0.945,0.371,192560.0,0.145,0.0,5.0,0.112,-14.587,0.0315,68.722,4.0,0.167
1,Auf Wiederseh'n Sweetheart,Vera Lynn,0,Vera Lynn,Auf Wiederseh'n Sweetheart Vera Lynn,184.0,2017-03-17,77694.0,"['adult standards', 'lounge']",50.0,0.846,0.149,160347.0,0.137,1.96e-05,8.0,0.232,-15.349,0.0326,82.853,3.0,0.253
1,Half as Much,Rosemary Clooney,0,Rosemary Clooney,Half as Much Rosemary Clooney,184.0,1948,119377.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",52.0,0.944,0.277,166373.0,0.189,0.0,10.0,0.232,-12.424,0.0329,86.655,1.0,0.208
1,Wish You Were Here,Eddie Fisher,0,Eddie Fisher,Wish You Were Here Eddie Fisher,184.0,2010-03-22,34419.0,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']",38.0,0.901,0.398,176971.0,0.0394,3.03e-05,7.0,0.236,-23.596,0.0353,102.379,4.0,0.142
